# Selection   : patch(inlet)
# Faces       : 1433
# Area        : 1.494412e-02
# Time        	areaAverage(p)	areaAverage(U)
374           	2.051206e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
375           	2.045379e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
376           	2.039962e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
377           	2.040709e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
378           	2.047825e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
379           	2.028337e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
380           	2.012125e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
381           	2.057823e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
382           	2.023782e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
383           	2.043141e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
384           	2.041802e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
385           	2.024754e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
386           	2.026911e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
387           	2.033275e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
388           	2.014050e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
389           	2.068390e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
390           	2.016361e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
391           	2.013971e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
392           	2.036043e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
393           	1.989334e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
394           	2.015117e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
395           	2.078268e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
396           	2.021487e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
397           	2.012708e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
398           	1.992724e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
399           	1.982971e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
400           	1.972790e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
401           	1.952316e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
402           	1.936522e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
403           	2.001331e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
404           	1.922691e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
405           	1.942187e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
406           	1.928712e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
407           	1.924169e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
408           	1.925917e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
409           	1.928338e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
410           	1.923903e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
411           	1.983157e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
412           	1.918929e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
413           	1.919344e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
414           	1.928416e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
415           	1.897957e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
416           	1.899709e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
417           	1.908843e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
418           	1.974656e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
419           	1.931685e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
420           	1.947464e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
421           	1.861497e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
422           	1.950783e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
423           	1.944680e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
424           	1.927107e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
425           	1.695742e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
426           	1.213430e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
427           	1.205533e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
428           	1.497245e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
429           	1.719118e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
430           	1.875695e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
431           	1.885309e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
432           	1.885571e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
433           	2.023238e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
434           	1.873416e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
435           	1.891916e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
436           	1.847963e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
437           	1.849783e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
438           	1.858875e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
439           	1.857761e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
440           	1.866585e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
441           	1.859991e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
442           	1.949165e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
443           	1.891252e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
444           	1.905958e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
445           	1.880382e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
446           	1.890426e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
447           	1.885252e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
448           	2.040405e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
449           	1.890513e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
450           	1.886498e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
451           	1.841758e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
452           	1.849170e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
453           	1.833880e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
454           	1.817810e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
455           	1.814047e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
456           	1.803192e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
457           	1.801331e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
458           	1.815620e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
459           	1.814911e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
460           	1.801032e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
461           	1.801687e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
462           	1.833538e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
463           	1.804912e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
464           	1.831195e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
465           	1.959513e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
466           	1.852598e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
467           	1.898509e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
468           	1.866168e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
469           	1.833698e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
470           	1.839170e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
471           	1.823465e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
472           	1.800162e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
473           	1.801478e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
474           	1.783887e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
475           	1.834309e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
476           	1.795646e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
477           	1.802885e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
478           	1.783796e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
479           	1.784046e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
480           	1.965617e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
481           	1.835376e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
482           	1.865155e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
483           	1.797706e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
484           	1.781759e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
485           	1.773006e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
486           	1.754295e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
487           	1.776128e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
488           	1.790320e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
489           	1.781376e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
490           	1.787707e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
491           	1.798092e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
492           	1.790989e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
493           	1.846015e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
494           	1.802509e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
495           	1.811910e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
496           	1.793445e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
497           	1.795273e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
498           	1.970518e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
499           	1.829326e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
500           	1.847648e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
501           	1.759219e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
502           	1.742299e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
503           	1.755285e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
504           	1.752454e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
505           	1.745276e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
506           	1.762683e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
507           	1.742489e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
508           	1.735671e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
509           	1.763658e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
510           	1.787271e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
511           	1.754619e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
512           	1.773330e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
513           	1.751178e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
514           	1.749522e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
515           	1.780272e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
516           	1.783243e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
517           	1.779537e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
518           	1.797796e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
519           	1.780440e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
520           	1.767822e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
521           	1.795916e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
522           	1.790370e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
523           	1.784750e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
524           	1.807467e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
525           	1.765402e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
526           	1.770842e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
527           	1.800483e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
528           	1.781983e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
529           	1.818041e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
530           	1.804271e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
531           	1.773322e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
532           	1.784965e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
533           	1.778988e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
534           	1.784139e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
535           	1.756619e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
536           	1.782633e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
537           	1.769941e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
538           	1.765445e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
539           	1.777031e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
540           	1.822334e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
541           	1.750189e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
542           	1.778686e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
543           	1.770226e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
544           	1.753740e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
545           	1.781104e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
546           	1.760008e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
547           	1.822084e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
548           	1.762044e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
549           	1.797513e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
550           	1.783892e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
551           	1.766799e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
552           	1.825119e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
553           	1.799254e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
554           	1.809643e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
555           	1.620897e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
556           	1.053905e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
557           	1.096935e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
558           	1.418583e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
559           	1.621594e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
560           	1.757427e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
561           	1.767457e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
562           	1.765057e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
563           	1.778986e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
564           	1.762782e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
565           	1.747847e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
566           	1.768499e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
567           	1.747002e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
568           	1.756593e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
569           	1.770386e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
570           	1.766486e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
571           	1.850585e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
572           	1.788476e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
573           	1.769188e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
574           	1.741417e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
575           	1.772400e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
576           	1.765204e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
577           	1.753294e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
578           	1.770596e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
579           	1.738871e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
580           	1.773893e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
581           	1.758631e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
582           	1.758112e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
583           	1.753142e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
584           	1.768072e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
585           	1.755799e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
586           	1.741381e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
587           	1.754181e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
588           	1.743536e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
589           	1.733757e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
590           	1.775948e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
591           	1.735967e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
592           	1.725966e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
593           	1.840384e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
594           	1.755690e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
595           	1.753621e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
596           	1.750687e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
597           	1.722365e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
598           	1.705319e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
599           	1.736568e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
600           	1.726664e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
601           	1.718010e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
602           	1.748039e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
603           	1.745220e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
604           	1.716789e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
605           	1.769925e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
606           	1.928491e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
607           	1.791406e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
608           	1.805643e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
609           	1.716553e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
610           	1.687596e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
611           	1.712941e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
612           	1.703969e-06	(0.000000e+00 5.462653e-03 0.000000e+00)
